,id_caller,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,Type,jpg_url,img_num,Dog_Breed,favorite_count,retweet_count
1594,686377065986265092,NaN,NaN,2016-01-11 02:40:19,Twitter for iPhone,Meet Birf. He thinks he's gone blind. 10/10 very frightened pupper https://t.co/oDkspjNWYX,https://twitter.com/dog_rates/status/686377065986265092/photo/1,10.0,10,Birf,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1,Labrador_retriever,34947,16990
1595,686358356425093120,NaN,NaN,2016-01-11 01:25:58,Twitter for iPhone,Heartwarming scene here. Son reuniting w father after coming home from deployment. Very moving. 10/10 for both pups https://t.co/95JJevQOWW,https://twitter.com/dog_rates/status/686358356425093120/photo/1,10.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,West_Highland_white_terrier,3224,1241
1596,686286779679375361,NaN,NaN,2016-01-10 20:41:33,Vine - Make a Scene,When bae calls your name from across the room. 12/10 (vid by @christinemcc98) https://t.co/xolcXA6gxe,https://vine.co/v/iMZx6aDbExn,12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,Siberian_husky,10049,4327
1597,686050296934563840,NaN,NaN,2016-01-10 05:01:51,Twitter for iPhone,This is Flávio. He's a Macedonian Poppycock. 97% floof. Jubilant af. 11/10 personally I'd pet the hell out of https://t.co/BUyX7isHRg,https://twitter.com/dog_rates/status/686050296934563840/photo/1,11.0,10,Flávio,None,None,None,None,floofer,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,Norfolk_terrier,2811,695
1598,686035780142297088,686034024800862208,4196983835,2016-01-10 04:04:10,Twitter for iPhone,"Yes I do realize a rating of 4/20 would've been fitting. However, it would be unjust to give these cooperative pups that low of a rating",nan,4.0,20,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,malamute,3547,1168
1599,686034024800862208,NaN,NaN,2016-01-10 03:57:12,Twitter for iPhone,Your fav crew is back and this time they're embracing cannabis culture. 12/10 for all https://t.co/oSvRDuMm1D,https://twitter.com/dog_rates/status/686034024800862208/photo/1,12.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,miniature_pinscher,2196,476
1600,686007916130873345,NaN,NaN,2016-01-10 02:13:27,Twitter for iPhone,This pupper has a magical eye. 11/10 I can't stop looking at it https://t.co/heAGpKTpPW,https://twitter.com/dog_rates/status/686007916130873345/photo/1,11.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,Border_collie,3293,1307
1601,686003207160610816,NaN,NaN,2016-01-10 01:54:44,Twitter for iPhone,This is Hammond. He's a peculiar pup. Loves long walks. Bark barely audible. Too many legs. 3/10 must be rare https://t.co/NOIiRWr5Jf,https://twitter.com/dog_rates/status/686003207160610816/photo/1,3.0,10,Hammond,None,None,None,None,floofer,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,chow,2472,724
1603,685943807276412928,NaN,NaN,2016-01-09 21:58:42,Twitter for iPhone,This is the newly formed pupper a capella group. They're just starting out but I see tons of potential. 8/10 for all https://t.co/wbAcvFoNtn,https://twitter.com/dog_rates/status/685943807276412928/video/1,8.0,10,the,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,golden_retriever,2505,416
1604,685906723014619143,NaN,NaN,2016-01-09 19:31:20,Twitter for iPhone,This is Olive. He's stuck in a sleeve. 9/10 damn it Olive https://t.co/NnLjg6BgyF,https://twitter.com/dog_rates/status/685906723014619143/photo/1,9.0,10,Olive,None,None,None,None,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,golden_retriever,7228,3403
1607,685663452032069632,NaN,NaN,2016-01-09 03:24:40,Twitter for iPhone,Meet Brooks. He's confused by the almighty ball of tennis. 12/10   (vid by @PDolan37) https://t.co/AcVWe39nmM,https://twitter.com/dog_rates/status/685663452032069632/video/1,12.0,10,Brooks,None,None,None,None,floofer,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,Pembroke,3718,1580
1608,685641971164143616,NaN,NaN,2016-01-09 01:59:19,Twitter for iPhone,This is Otis. He just passed a cop while going 61 in a 45. Very nervous pupper. 7/10 https://t.co/jJS8qQeuNO,https://twitter.com/dog_rates/status/685641971164143616/photo/1,7.0,10,Otis,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,cocker_spaniel,1993,572
1609,685547936038666240,NaN,NaN,2016-01-08 19:45:39,Twitter for iPhone,Everybody needs to read this. Jack is our first 14/10. Truly heroic pupper https://t.co/3m6bNGXWnM,https://twitter.com/dog_rates/status/685547936038666240/photo/1,14.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,dalmatian,2227,891
1610,685532292383666176,NaN,NaN,2016-01-08 18:43:29,Twitter for iPhone,"For the last time, WE. DO. NOT. RATE. BULBASAUR. We only rate dogs. Please only send dogs. Thank you ...9/10 https://t.co/GboDG8WhJG",https://twitter.com/dog_rates/status/685532292383666176/photo/1,9.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,cocker_spaniel,37191,23392
1612,685321586178670592,NaN,NaN,2016-01-08 04:46:13,Twitter for iPhone,This is Rocky. He sleeps like a psychopath. 10/10 quality tongue slip https://t.co/MbgG95mUdu,https://twitter.com/dog_rates/status/685321586178670592/photo/1,10.0,10,Rocky,None,None,None,None,floofer,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,Pembroke,9481,3834
1613,685315239903100929,NaN,NaN,2016-01-08 04:21:00,Twitter for iPhone,I would like everyone to appreciate this pup's face as much as I do. 11/10 https://t.co/QIe7oxkSNo,https://twitter.com/dog_rates/status/685315239903100929/photo/1,11.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,Staffordshire_bullterrier,4370,1522
1614,685307451701334016,NaN,NaN,2016-01-08 03:50:03,Twitter for iPhone,Say hello to Petrick. He's an Altostratus Floofer. Just had a run in with a trash bag. Groovy checkered floor. 11/10 https://t.co/rwW7z1JAOF,https://twitter.com/dog_rates/status/685307451701334016/photo/1,11.0,10,Petrick,None,floofer,None,None,floofer,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,Eskimo_dog,3192,1336
1615,685268753634967552,NaN,NaN,2016-01-08 01:16:17,Twitter for iPhone,This is Hubertson. He's a Carmel Haberdashery. Enjoys long summer days on his boat. Very peaceful pupper. 10/10 https://t.co/vzCl35fKlZ,https://twitter.com/dog_rates/status/685268753634967552/photo/1,10.0,10,Hubertson,None,None,pupper,None,pupper,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1,Chihuahua,2808,1043
1616,685198997565345792,NaN,NaN,2016-01-07 20:39:06,Twitter for iPhone,This is Alfie. That is his time machine. He's very proud of it. Without him life as we know it would not exist 11/10 https://t.co/530Yfbl5xo,https://twitter.com/dog_rates/status/685198997565345792/photo/1,11.0,10,Alfie,None,None,None,None,floofer,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1,Labrador_retriever,4098,1265
1618,684969860808454144,684959798585110528,4196983835,2016-01-07 05:28:35,Twitter for iPhone,"For those who claim this is a goat, u are wrong. It is not the Greatest Of All Time. The rating of 5/10 should have made that clear. Thank u",nan,5.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,golden_retriever,8645,3577
1619,684959798585110529,NaN,NaN,2016-01-07 04:48:36,Twitter for iPhone,This is Jerry. He's a neat dog. No legs (tragic). Has more horns than a dog usually does. Bark is unique af. 5/10 https://t.co/85q7xlplsJ,https://twitter.com/dog_rates/status/684959798585110529/photo/1,5.0,10,Jerry,None,None,None,None,floofer,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,cocker_spaniel,1312,229
1620,684940049151070208,NaN,NaN,2016-01-07 03:30:07,Twitter for iPhone,This is Oreo. She's a photographer and a model. Living a double pupple life. 12/10 such talent much cute would pet https://t.co/zNeLxJeAoL,https://twitter.com/dog_rates/status/684940049151070208/photo/1,12.0,10,Oreo,None,None,None,None,floofer,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,chow,4074,1498
1621,684926975086034944,NaN,NaN,2016-01-07 02:38:10,Twitter for iPhone,Meet Bruiser &amp; Charlie. They are the best of pals. Been through it all together. Both 11/10. 1 like=1 friendship https://t.co/PEXHuvSVD4,https://twitter.com/dog_rates/status/684926975086034944/photo/1,11.0,10,Bruiser,None,None,None,None,floofer,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,Pembroke,2297,1119
1623,684902183876321280,NaN,NaN,2016-01-07 00:59:40,Twitter for iPhone,This is Perry. He's an Augustus Gloopster. Very condescending. Makes up for it with the sneaky tongue slip. 11/10 https://t.co/JVvIrUmTkR,https://twitter.com/dog_rates/status/684902183876321280/photo/1,11.0,10,Perry,None,None,None,None,floofer,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,Labrador_retriever,3688,1267
1624,684880619965411328,NaN,NaN,2016-01-06 23:33:58,Twitter for iPhone,Here we have a basking dino pupper. Looks powerful. Occasionally shits eggs. Doesn't want the holidays to end. 5/10 https://t.co/DnNweb5eTO,https://twitter.com/dog_rates/status/684880619965411328/photo/1,5.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,1,Lakeland_terrier,2141,729
1625,684830982659280897,NaN,NaN,2016-01-06 20:16:44,Vine - Make a Scene,This little fella really hates stairs. Prefers bush. 13/10 legendary pupper https://t.co/e3LPMAHj7p,https://vine.co/v/eEZXZI1rqxX,13.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,miniature_pinscher,3155,1623
1627,684594889858887680,NaN,NaN,2016-01-06 04:38:35,Twitter for iPhone,"""FOR THE LAST TIME I DON'T WANNA PLAY TWISTER ALL THE SPOTS ARE GREY DAMN IT CINDY"" ...10/10 https://t.co/uhQNehTpIu",https://twitter.com/dog_rates/status/684594889858887680/photo/1,10.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,chow,4350,1559
1628,684588130326986752,NaN,NaN,2016-01-06 04:11:43,Vine - Make a Scene,This pupper just got his first kiss. 12/10 he's so happy https://t.co/2sHwD7HztL,https://vine.co/v/ihWIxntjtO7,12.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan_mastiff,4039,1208
1629,684567543613382656,NaN,NaN,2016-01-06 02:49:55,Twitter for iPhone,This is Bobby. He doesn't give a damn about personal space. Convinced he called shotgun first. 4/10 not the best dog https://t.co/b8XW69gSaU,https://twitter.com/dog_rates/status/684567543613382656/photo/1,4.0,10,Bobby,None,None,None,None,floofer,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,Pembroke,2040,380
1631,684481074559381504,NaN,NaN,2016-01-05 21:06:19,Twitter for iPhone,Meet Pippa. She's an Elfin High Feta. Compact af. Easy to transport. Great for vacations. 10/10 would keep in pocket https://t.co/nBtDeZ4yAb,https://twitter.com/dog_rates/status/684481074559381504/photo/1,10.0,10,Pippa,None,None,None,None,floofer,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,malinois,2778,1199
1632,684460069371654144,NaN,NaN,2016-01-05 19:42:51,Twitter for iPhone,This is Jeph. He's a Western Sagittarius Dookmarriot. Frightened by leaf. Caught him off guard. 10/10 calm down Jeph https://t.co/bicyOV6lju,https://twitter.com/dog_rates/status/684460069371654144/photo/1,10.0,10,Jeph,None,None,None,None,floofer,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian_husky,2969,1146
1633,684241637099323392,NaN,NaN,2016-01-05 05:14:53,Twitter for iPhone,This is Obi. He got camera shy. 12/10 https://t.co/feiPiq7z94,https://twitter.com/dog_rates/status/684241637099323392/photo/1,12.0,10,Obi,None,None,None,None,floofer,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian_elkhound,3545,1473
1634,684225744407494656,684222868335505408,4196983835,2016-01-05 04:11:44,Twitter for iPhone,"Two sneaky puppers were not initially seen, moving the rating to 143/130. Please forgive us. Thank you https://t.co/kRK51Y5ac3",https://twitter.com/dog_rates/status/684225744407494656/photo/1,143.0,130,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,Irish_setter,6895,3609
1635,684222868335505415,NaN,NaN,2016-01-05 04:00:18,Twitter for iPhone,Someone help the girl is being mugged. Several are distracting her while two steal her shoes. Clever puppers 121/110 https://t.co/1zfnTJLt55,https://twitter.com/dog_rates/status/684222868335505415/photo/1,121.0,110,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,chow,7801,3151
1636,684200372118904832,NaN,NaN,2016-01-05 02:30:55,Twitter for iPhone,Gang of fearless hoofed puppers here. Straight savages. Elevated for extra terror. Front one has killed before 6/10s https://t.co/jkCb25OWfh,https://twitter.com/dog_rates/status/684200372118904832/photo/1,6.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,3355,1037
1637,684195085588783105,NaN,NaN,2016-01-05 02:09:54,Twitter for iPhone,This is Tino. He really likes corndogs. 9/10 https://t.co/cUxGtnBfc2,https://twitter.com/dog_rates/status/684195085588783105/photo/1,9.0,10,Tino,None,None,None,None,floofer,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,vizsla,2792,1076
1638,684188786104872960,NaN,NaN,2016-01-05 01:44:52,Twitter for iPhone,"""Yo Boomer I'm taking a selfie, grab your stick"" ""Ok make sure to get this rad hole I just dug in there""  Both 10/10 https://t.co/e0gbl9VFpA",https://twitter.com/dog_rates/status/684188786104872960/photo/1,10.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,cocker_spaniel,2585,724
1639,684177701129875456,NaN,NaN,2016-01-05 01:00:50,Twitter for iPhone,This is Kulet. She's very proud of the flower she picked. Loves it dearly. 10/10 now I want a flower https://t.co/myUUwqJIs7,https://twitter.com/dog_rates/status/684177701129875456/photo/1,10.0,10,Kulet,None,None,None,None,floofer,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,golden_retriever,4130,1742
1640,684147889187209216,NaN,NaN,2016-01-04 23:02:22,Vine - Make a Scene,This is Sweets the English Bulldog. Waves back to other bikers. 12/10 just a fantastic friendly pupper https://t.co/WYiFzuX7D4,https://vine.co/v/ib2nTOEuuOI,12.0,10,Sweets,None,None,pupper,None,pupper,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,golden_retriever,8071,2588
1641,684122891630342144,NaN,NaN,2016-01-04 21:23:02,Twitter for iPhone,Heartwarming scene of two pups that want nothing more than to be together. Touching af. Great tongue. Both 11/10 https://t.co/k32mSlRx0j,https://twitter.com/dog_rates/status/684122891630342144/photo/1,11.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua,3106,1018
1642,684097758874210310,NaN,NaN,2016-01-04 19:43:10,Twitter for iPhone,Say hello to Lupe. This is how she sleeps. 10/10 impressive really https://t.co/Fz6iZWlk8C,https://twitter.com/dog_rates/status/684097758874210310/photo/1,10.0,10,Lupe,None,None,None,None,floofer,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,golden_retriever,3050,1126
1643,683857920510050305,NaN,NaN,2016-01-04 03:50:08,Twitter for iPhone,Meet Sadie. She fell asleep on the beach and her friends buried her. 10/10 can't trust fellow puppers these days https://t.co/LoKVvc1xAW,https://twitter.com/dog_rates/status/683857920510050305/photo/1,10.0,10,Sadie,None,None,None,None,floofer,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador_retriever,3605,988
1644,683852578183077888,NaN,NaN,2016-01-04 03:28:54,Twitter for iPhone,"Say hello to Tiger. He's a penbroke (little dog pun for ya, no need to applaud I know it was good) 10/10 good dog https://t.co/Yei0HzS3JN",https://twitter.com/dog_rates/status/683852578183077888/photo/1,10.0,10,Tiger,None,None,None,None,floofer,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,golden_retriever,2299,714
1645,683849932751646720,NaN,NaN,2016-01-04 03:18:23,Twitter for iPhone,This is Jiminy. He's not the brightest dog. Needs to lay off the kibble. 5/10 still petable https://t.co/omln4LOy1x,https://twitter.com/dog_rates/status/683849932751646720/photo/1,5.0,10,Jiminy,None,None,None,None,floofer,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,cocker_spaniel,2102,607
1646,683834909291606017,NaN,NaN,2016-01-04 02:18:42,Twitter for iPhone,Here we see a faulty pupper. Might need to replace batteries. Try turning off &amp; back on again. 9/10 would still pet https://t.co/O1E4AtHVxO,https://twitter.com/dog_rates/status/683834909291606017/video/1,9.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,Airedale,2283,793
1647,683828599284170753,NaN,NaN,2016-01-04 01:53:37,Twitter for iPhone,Breathtaking pupper here. Should be on the cover of Dogue. Top-notch tongue. Appears considerably fluffy. 12/10 https://t.co/Eeh3yfdglS,https://twitter.com/dog_rates/status/683828599284170753/photo/1,12.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1,toy_poodle,39217,18118
1648,683773439333797890,NaN,NaN,2016-01-03 22:14:26,Twitter for iPhone,This is Buddy. He's gaining strength. Currently an F4 tornado with wind speeds up to 260mph. Very devastating. 9/10 https://t.co/qipZbshNsR,https://twitter.com/dog_rates/status/683773439333797890/photo/1,9.0,10,Buddy,None,None,None,None,floofer,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler,1877,196
1649,683742671509258241,NaN,NaN,2016-01-03 20:12:10,Twitter for iPhone,Meet Sebastian. He's a womanizer. Romantic af. Always covered in flower petals. Also a poet. 11/10 dreamy as hell https://t.co/eoL1bCpWCg,https://twitter.com/dog_rates/status/683742671509258241/photo/1,11.0,10,Sebastian,None,None,None,None,floofer,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,vizsla,2617,1214
1650,683515932363329536,NaN,NaN,2016-01-03 05:11:12,Vine - Make a Scene,HEY PUP WHAT'S THE PART OF THE HUMAN BODY THAT CONNECTS THE FOOT AND THE LEG? 11/10 so smart https://t.co/XQ1tRUmO3z,https://vine.co/v/ibvnzrauFuV,11.0,10,None,None,None,None,None,floofer,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,Pomeranian,1614,474
1651,683498322573824003,NaN,NaN,2016-01-03 04:01:13,Twitter for iPhone,This is Griffin. He's desperate for both a physical and emotion connection. 11/10 I'd hug the hell out of Griffin https://t.co/ObWcOEekt0,https://twitter.com/dog_rates/status/683498322573824003/photo/1,11.0,10,Griffin,None,None,None,None,floofer,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater_Swiss_Mountain_dog,1391,388
1652,683481228088049664,NaN,NaN,2016-01-03 02:53:17,Twitter for iPhone,Meet Banjo. He's a Peppercorn Shoop Da Whoop. Nails look lethal. Skeptical of luminescent orb 11/10 stay woke pupper https://t.co/H7NZFumpKq,https://twitter.com/dog_rates/status/683481228088049664/photo/1,11.0,10,Banjo,None,None,pupper,None,pupper,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador_retriever,3226,1168
1653,683462770029932544,NaN,NaN,2016-01-03 01:39:57,Twitter for iPhone,"""Hello forest pupper I am house pupper welcome to my abode"" (8/10 for both) https://t.co/qFD8217fUT",https://twitter.com/dog_rates/status/683462770029932544/photo/1,8.0,10,None,None,None,pupper,None,pupper,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,Norwich_terrier,2179,650
